8877
10182
7781
2543
1812
1018
11366
1805
3167
3131
1583
2620
9388
2823
12480
9769
8347
3011
2511
1290
7179
4539
11937
2394
7799
9037
9761
320
3152
1742
2524
7093
11728
6302
11455
1335
1811
8792
3832
11465
12049
8324
1521
3760
2044
10507
2786
12160
5026
5337
9753
9741
522
2529
12432
7500
12051
11328
9189
8082
7456
10311
8145
10687
2173
2782
5786
2627
2671
7721
12157
1808
5789
3137
8355
8063
3631
10268
9706
4774
8207
6427
2697
11477
8521
3539
10050
9239
2701
3605
1256
9944
8388
3202
2106
8348
5967
8872
7767
6626
2554
3472
1803
2135
11363
7503
7502
5034
1490
3475
7539
4024
1815
8712
2825
5851
11048
10693
5336
2414
2678
1606
5966
7039
5669
12198
2500
2839
7174
7796
10572
9235
2787
3388
8123
1657
9548
7915
10040
8275
9890
2673
3013
6426
1524
4028
7771
7666
3195
8417
8427
8776
9352
10835
3567
9765
8195
3642
5705
11365
5018
1489
1584
11386
4023
7037
3576
12304
3823
3826
9107
4961
9635
1487
8083
3821
3012
11180
11236
5785
4775
1488
7265
9669
1200
946
10091
8356
7940
3818
5787
12071
2363
8988
1485
1953
518
6029
9005
3136
6702
12048
4771
12533
4761
5973
5734
7129
7323
9763
915
6605
4776
1254
12389
11024
7901
6847
7673
4428
10422
2868
1798
6445
2769
3815
1790
7126
1737
9680
10933
7895
10630
7495
6374
10421
11364
8278
7153
8357
9012
1955
8519
5165
10685
2855
1661
4769
9883
9860
10568
8875
1587
6784
1656
4846
1350
9723
3216
12316
11689
2693
6723
5194
10353
2841
2546
9296
9856
5974
6443
1382
9297
12247
3847
11207
6378
1201
2837
7719
12159
1612
1286
4535
9285
8199
7664
1743
11912
11617
7671
4772
547
8273
8551
9085
1787
10530
8345
1691
2362
8871
11733
6766
9740
8917
4589
2051
12140
3654
4802
1949
5855
1020
9855
8086
2023
10934
981
5304
8459
8274
10408
3647
10006
1577
1809
8461
12479
7124
11636
4833
11392
8680
10697
10454
7610
10691
6425
10609
9751
7493
2830
10184
10928
11040
5993
12225
5288
8435
8061
12246
5684
6347
10686
7546
1745
11178
9766
6581
9238
9729
1875
4622
7127
5988
5968
8994
2694
8062
8418
9311
3389
2021
6788
7096
3468
9126
9863
9237
784
10423
10772
4501
4041
5095
19
7490
5691
5674
8276
2345
2418
2420
1293
841
3640
5103
2056
12492
10689
3564
11522
1734
1741
8331
5686
10310
8059
605
3643
4423
5131
6992
10225
1786
1486
6790
8799
2108
8523
521
10383
11763
2624
1738
1585
5517
9724
11206
7720
3641
7902
7501
1797
2054
4425
3476
6377
8125
10350
8127
1573
2788
7506
12530
3471
1576
3645
413
1804
1627
4762
11023
12185
7221
8122
1938
1642
2337
7178
1807
1689
3651
9884
1493
11361
2477
8768
3653
8236
3528
12314
6658
9858
12477
1853
6789
2182
12138
2055
11695
7608
8989
1669
6450
7722
2338
8992
8526
5631
9727
4815
4431
9730
4660
7320
10611
5892
12258
5102
2861
505
8691
10837
2342
11203
7128
6297
10195
742
6765
1800
1939
9111
11011
3470
7904
11402
9764
3165
9859
3723
2615
9232
10224
10694
11368
1376
10237
1581
10003
11201
